image_id,class,score,xmin,ymin,xmax,ymax,width,height
Sabiha_(49)_jpg.rf.593057a93ba74e1957eda6ba05f3324f.jpg,three wheelers (CNG),0.41,420,550,530,729,1024,1024
Sabiha_(49)_jpg.rf.593057a93ba74e1957eda6ba05f3324f.jpg,three wheelers (CNG),0.35,105,553,265,725,1024,1024
Sabiha_(49)_jpg.rf.593057a93ba74e1957eda6ba05f3324f.jpg,rickshaw,0.26,283,604,467,824,1024,1024
Sabiha_(49)_jpg.rf.593057a93ba74e1957eda6ba05f3324f.jpg,three wheelers (CNG),0.23,133,590,254,692,1024,1024
Sabiha_(49)_jpg.rf.593057a93ba74e1957eda6ba05f3324f.jpg,three wheelers (CNG),0.22,61,639,285,1001,1024,1024
Sabiha_(49)_jpg.rf.593057a93ba74e1957eda6ba05f3324f.jpg,three wheelers (CNG),0.19,975,513,1024,810,1024,1024
Sabiha_(49)_jpg.rf.593057a93ba74e1957eda6ba05f3324f.jpg,three wheelers (CNG),0.18,151,590,262,691,1024,1024
Sabiha_(49)_jpg.rf.593057a93ba74e1957eda6ba05f3324f.jpg,three wheelers (CNG),0.16,265,588,436,767,1024,1024
Sabiha_(49)_jpg.rf.593057a93ba74e1957eda6ba05f3324f.jpg,truck,0.13,182,42,991,662,1024,1024
Sabiha_(49)_jpg.rf.593057a93ba74e1957eda6ba05f3324f.jpg,three wheelers (CNG),0.13,215,576,332,709,1024,1024
Sabiha_(49)_jpg.rf.593057a93ba74e1957eda6ba05f3324f.jpg,bus,0.12,214,83,1024,687,1024,1024
Sabiha_(49)_jpg.rf.593057a93ba74e1957eda6ba05f3324f.jpg,minivan,0.12,764,459,1022,741,1024,1024
Sabiha_(49)_jpg.rf.593057a93ba74e1957eda6ba05f3324f.jpg,truck,0.12,467,563,913,975,1024,1024
Sabiha_(49)_jpg.rf.593057a93ba74e1957eda6ba05f3324f.jpg,bus,0.12,123,580,262,700,1024,1024
Sabiha_(5)_jpg.rf.e62581e20f276f714535e6f8cae111b5.jpg,bus,0.78,658,451,1013,687,1024,1024
Sabiha_(5)_jpg.rf.e62581e20f276f714535e6f8cae111b5.jpg,three wheelers (CNG),0.75,0,821,72,1021,1024,1024
Sabiha_(5)_jpg.rf.e62581e20f276f714535e6f8cae111b5.jpg,three wheelers (CNG),0.62,330,734,496,977,1024,1024
Sabiha_(5)_jpg.rf.e62581e20f276f714535e6f8cae111b5.jpg,three wheelers (CNG),0.51,839,755,1024,1021,1024,1024
Sabiha_(5)_jpg.rf.e62581e20f276f714535e6f8cae111b5.jpg,bus,0.37,31,458,669,888,1024,1024
Sabiha_(5)_jpg.rf.e62581e20f276f714535e6f8cae111b5.jpg,three wheelers (CNG),0.36,448,774,802,1000,1024,1024
Sabiha_(5)_jpg.rf.e62581e20f276f714535e6f8cae111b5.jpg,suv,0.26,452,766,825,1002,1024,1024
Sabiha_(5)_jpg.rf.e62581e20f276f714535e6f8cae111b5.jpg,three wheelers (CNG),0.23,479,926,773,1024,1024,1024
Sabiha_(5)_jpg.rf.e62581e20f276f714535e6f8cae111b5.jpg,bus,0.19,674,420,877,493,1024,1024
Sabiha_(5)_jpg.rf.e62581e20f276f714535e6f8cae111b5.jpg,rickshaw,0.18,330,734,498,977,1024,1024
Sabiha_(5)_jpg.rf.e62581e20f276f714535e6f8cae111b5.jpg,three wheelers (CNG),0.17,438,796,684,1011,1024,1024
Sabiha_(5)_jpg.rf.e62581e20f276f714535e6f8cae111b5.jpg,suv,0.17,11,675,389,940,1024,1024
Sabiha_(5)_jpg.rf.e62581e20f276f714535e6f8cae111b5.jpg,truck,0.16,842,755,1024,1018,1024,1024
Sabiha_(5)_jpg.rf.e62581e20f276f714535e6f8cae111b5.jpg,car,0.15,57,921,323,1022,1024,1024
Sabiha_(5)_jpg.rf.e62581e20f276f714535e6f8cae111b5.jpg,rickshaw,0.15,878,583,1024,776,1024,1024
Sabiha_(5)_jpg.rf.e62581e20f276f714535e6f8cae111b5.jpg,car,0.13,54,924,299,1022,1024,1024
Sabiha_(5)_jpg.rf.e62581e20f276f714535e6f8cae111b5.jpg,car,0.13,22,673,383,939,1024,1024
Sabiha_(5)_jpg.rf.e62581e20f276f714535e6f8cae111b5.jpg,bus,0.13,3,508,481,912,1024,1024
Sabiha_(5)_jpg.rf.e62581e20f276f714535e6f8cae111b5.jpg,bus,0.13,135,468,677,830,1024,1024
Sabiha_(5)_jpg.rf.e62581e20f276f714535e6f8cae111b5.jpg,rickshaw,0.12,441,765,808,999,1024,1024
Sabiha_(5)_jpg.rf.e62581e20f276f714535e6f8cae111b5.jpg,truck,0.12,110,31,855,549,1024,1024
Sabiha_(5)_jpg.rf.e62581e20f276f714535e6f8cae111b5.jpg,bus,0.11,0,539,388,900,1024,1024
Sabiha_(50)_jpg.rf.554dda9957d00de20a89a6b67249c07e.jpg,three wheelers (CNG),0.58,855,482,1010,654,1024,1024
Sabiha_(50)_jpg.rf.554dda9957d00de20a89a6b67249c07e.jpg,three wheelers (CNG),0.43,464,566,573,623,1024,1024
Sabiha_(50)_jpg.rf.554dda9957d00de20a89a6b67249c07e.jpg,bus,0.37,221,763,464,1020,1024,1024
Sabiha_(50)_jpg.rf.554dda9957d00de20a89a6b67249c07e.jpg,truck,0.26,117,600,363,831,1024,1024
Sabiha_(50)_jpg.rf.554dda9957d00de20a89a6b67249c07e.jpg,three wheelers (CNG),0.25,354,623,476,799,1024,1024
Sabiha_(50)_jpg.rf.554dda9957d00de20a89a6b67249c07e.jpg,pickup,0.23,122,604,363,831,1024,1024
Sabiha_(50)_jpg.rf.554dda9957d00de20a89a6b67249c07e.jpg,truck,0.18,162,609,364,824,1024,1024
Sabiha_(50)_jpg.rf.554dda9957d00de20a89a6b67249c07e.jpg,car,0.18,810,601,1013,771,1024,1024
Sabiha_(50)_jpg.rf.554dda9957d00de20a89a6b67249c07e.jpg,bus,0.18,868,256,1024,647,1024,1024
Sabiha_(50)_jpg.rf.554dda9957d00de20a89a6b67249c07e.jpg,van,0.17,455,576,957,925,1024,1024
Sabiha_(50)_jpg.rf.554dda9957d00de20a89a6b67249c07e.jpg,truck,0.16,158,15,823,636,1024,1024
Sabiha_(50)_jpg.rf.554dda9957d00de20a89a6b67249c07e.jpg,bus,0.14,459,580,944,930,1024,1024
Sabiha_(50)_jpg.rf.554dda9957d00de20a89a6b67249c07e.jpg,bus,0.14,873,280,1024,618,1024,1024
Sabiha_(50)_jpg.rf.554dda9957d00de20a89a6b67249c07e.jpg,pickup,0.14,156,609,364,824,1024,1024
Sabiha_(50)_jpg.rf.554dda9957d00de20a89a6b67249c07e.jpg,rickshaw,0.14,356,622,473,809,1024,1024
Sabiha_(50)_jpg.rf.554dda9957d00de20a89a6b67249c07e.jpg,three wheelers (CNG),0.13,285,611,405,734,1024,1024
Sabiha_(50)_jpg.rf.554dda9957d00de20a89a6b67249c07e.jpg,three wheelers (CNG),0.13,351,623,468,788,1024,1024
Sabiha_(50)_jpg.rf.554dda9957d00de20a89a6b67249c07e.jpg,minivan,0.12,470,572,970,927,1024,1024
Sabiha_(51)_jpg.rf.079d042735b2e15f2e6a388ec482fe5a.jpg,three wheelers (CNG),0.84,110,604,250,763,1024,1024
Sabiha_(51)_jpg.rf.079d042735b2e15f2e6a388ec482fe5a.jpg,three wheelers (CNG),0.84,426,587,595,777,1024,1024
Sabiha_(51)_jpg.rf.079d042735b2e15f2e6a388ec482fe5a.jpg,car,0.67,91,706,433,917,1024,1024
Sabiha_(51)_jpg.rf.079d042735b2e15f2e6a388ec482fe5a.jpg,three wheelers (CNG),0.60,263,592,410,686,1024,1024
Sabiha_(51)_jpg.rf.079d042735b2e15f2e6a388ec482fe5a.jpg,bus,0.47,456,381,986,723,1024,1024
Sabiha_(51)_jpg.rf.079d042735b2e15f2e6a388ec482fe5a.jpg,car,0.45,186,645,464,826,1024,1024
Sabiha_(51)_jpg.rf.079d042735b2e15f2e6a388ec482fe5a.jpg,pickup,0.35,630,526,1013,809,1024,1024
Sabiha_(51)_jpg.rf.079d042735b2e15f2e6a388ec482fe5a.jpg,car,0.27,6,621,128,830,1024,1024
Sabiha_(51)_jpg.rf.079d042735b2e15f2e6a388ec482fe5a.jpg,three wheelers (CNG),0.27,929,535,1024,742,1024,1024
Sabiha_(51)_jpg.rf.079d042735b2e15f2e6a388ec482fe5a.jpg,suv,0.16,186,640,476,845,1024,1024
Sabiha_(51)_jpg.rf.079d042735b2e15f2e6a388ec482fe5a.jpg,three wheelers (CNG),0.14,951,539,1024,747,1024,1024
Sabiha_(51)_jpg.rf.079d042735b2e15f2e6a388ec482fe5a.jpg,pickup,0.14,639,562,858,780,1024,1024
Sabiha_(51)_jpg.rf.079d042735b2e15f2e6a388ec482fe5a.jpg,truck,0.13,637,536,999,807,1024,1024
Sabiha_(51)_jpg.rf.079d042735b2e15f2e6a388ec482fe5a.jpg,rickshaw,0.13,262,591,406,680,1024,1024
Sabiha_(51)_jpg.rf.079d042735b2e15f2e6a388ec482fe5a.jpg,three wheelers (CNG),0.13,913,534,1024,752,1024,1024
Sabiha_(51)_jpg.rf.079d042735b2e15f2e6a388ec482fe5a.jpg,three wheelers (CNG),0.12,183,648,452,804,1024,1024
Sabiha_(51)_jpg.rf.079d042735b2e15f2e6a388ec482fe5a.jpg,minivan,0.12,176,638,482,860,1024,1024
Sabiha_(51)_jpg.rf.079d042735b2e15f2e6a388ec482fe5a.jpg,truck,0.12,460,378,994,695,1024,1024
Sabiha_(52)_jpg.rf.1671c6b5f623a354d6cf722e83d3acf0.jpg,three wheelers (CNG),0.90,748,633,900,772,1024,1024
Sabiha_(52)_jpg.rf.1671c6b5f623a354d6cf722e83d3acf0.jpg,three wheelers (CNG),0.80,552,646,724,842,1024,1024
Sabiha_(52)_jpg.rf.1671c6b5f623a354d6cf722e83d3acf0.jpg,car,0.52,636,757,1005,974,1024,1024
Sabiha_(52)_jpg.rf.1671c6b5f623a354d6cf722e83d3acf0.jpg,three wheelers (CNG),0.47,875,672,1023,851,1024,1024
Sabiha_(52)_jpg.rf.1671c6b5f623a354d6cf722e83d3acf0.jpg,car,0.41,0,763,147,1014,1024,1024
Sabiha_(52)_jpg.rf.1671c6b5f623a354d6cf722e83d3acf0.jpg,car,0.38,148,755,557,1023,1024,1024
Sabiha_(52)_jpg.rf.1671c6b5f623a354d6cf722e83d3acf0.jpg,three wheelers (CNG),0.31,333,648,441,696,1024,1024
Sabiha_(52)_jpg.rf.1671c6b5f623a354d6cf722e83d3acf0.jpg,car,0.29,5,708,85,785,1024,1024
Sabiha_(52)_jpg.rf.1671c6b5f623a354d6cf722e83d3acf0.jpg,car,0.28,874,672,1023,859,1024,1024
Sabiha_(52)_jpg.rf.1671c6b5f623a354d6cf722e83d3acf0.jpg,car,0.27,5,709,81,782,1024,1024
Sabiha_(52)_jpg.rf.1671c6b5f623a354d6cf722e83d3acf0.jpg,rickshaw,0.26,155,757,548,1024,1024,1024
Sabiha_(52)_jpg.rf.1671c6b5f623a354d6cf722e83d3acf0.jpg,van,0.24,40,671,281,860,1024,1024
Sabiha_(52)_jpg.rf.1671c6b5f623a354d6cf722e83d3acf0.jpg,minivan,0.24,1,768,149,1017,1024,1024
Sabiha_(52)_jpg.rf.1671c6b5f623a354d6cf722e83d3acf0.jpg,suv,0.22,253,676,590,911,1024,1024
Sabiha_(52)_jpg.rf.1671c6b5f623a354d6cf722e83d3acf0.jpg,minivan,0.22,47,668,282,859,1024,1024
Sabiha_(52)_jpg.rf.1671c6b5f623a354d6cf722e83d3acf0.jpg,car,0.21,656,826,1024,1024,1024,1024
Sabiha_(52)_jpg.rf.1671c6b5f623a354d6cf722e83d3acf0.jpg,minivan,0.20,251,677,590,906,1024,1024
Sabiha_(52)_jpg.rf.1671c6b5f623a354d6cf722e83d3acf0.jpg,car,0.18,252,677,589,906,1024,1024
Sabiha_(52)_jpg.rf.1671c6b5f623a354d6cf722e83d3acf0.jpg,three wheelers (CNG),0.18,657,825,1023,1024,1024,1024
Sabiha_(52)_jpg.rf.1671c6b5f623a354d6cf722e83d3acf0.jpg,three wheelers (CNG),0.16,560,643,749,835,1024,1024
Sabiha_(52)_jpg.rf.1671c6b5f623a354d6cf722e83d3acf0.jpg,motorbike,0.15,29,676,69,724,1024,1024
Sabiha_(52)_jpg.rf.1671c6b5f623a354d6cf722e83d3acf0.jpg,bus,0.15,46,669,284,861,1024,1024
Sabiha_(52)_jpg.rf.1671c6b5f623a354d6cf722e83d3acf0.jpg,motorbike,0.14,36,687,64,716,1024,1024
Sabiha_(52)_jpg.rf.1671c6b5f623a354d6cf722e83d3acf0.jpg,suv,0.13,62,666,278,852,1024,1024
Sabiha_(52)_jpg.rf.1671c6b5f623a354d6cf722e83d3acf0.jpg,van,0.12,672,841,1024,1023,1024,1024
Sabiha_(52)_jpg.rf.1671c6b5f623a354d6cf722e83d3acf0.jpg,rickshaw,0.11,554,646,723,842,1024,1024
Sabiha_(6)_jpg.rf.a4a4991e8321c66dc8e1d11f20c60a16.jpg,three wheelers (CNG),0.83,802,567,1002,748,1024,1024
Sabiha_(6)_jpg.rf.a4a4991e8321c66dc8e1d11f20c60a16.jpg,three wheelers (CNG),0.81,643,571,794,752,1024,1024
Sabiha_(6)_jpg.rf.a4a4991e8321c66dc8e1d11f20c60a16.jpg,three wheelers (CNG),0.23,676,678,1024,1006,1024,1024
Sabiha_(6)_jpg.rf.a4a4991e8321c66dc8e1d11f20c60a16.jpg,suv,0.18,670,676,1023,1023,1024,1024
Sabiha_(6)_jpg.rf.a4a4991e8321c66dc8e1d11f20c60a16.jpg,pickup,0.17,97,643,736,1022,1024,1024
Sabiha_(6)_jpg.rf.a4a4991e8321c66dc8e1d11f20c60a16.jpg,pickup,0.16,169,658,772,1018,1024,1024
Sabiha_(6)_jpg.rf.a4a4991e8321c66dc8e1d11f20c60a16.jpg,car,0.15,668,677,1023,1022,1024,1024
Sabiha_(7)_jpg.rf.1c5a826117ba3cf7857a857c63df926a.jpg,three wheelers (CNG),0.85,0,640,155,894,1024,1024
Sabiha_(7)_jpg.rf.1c5a826117ba3cf7857a857c63df926a.jpg,bus,0.84,0,421,157,604,1024,1024
Sabiha_(7)_jpg.rf.1c5a826117ba3cf7857a857c63df926a.jpg,three wheelers (CNG),0.83,139,459,203,561,1024,1024
Sabiha_(7)_jpg.rf.1c5a826117ba3cf7857a857c63df926a.jpg,three wheelers (CNG),0.80,197,466,270,569,1024,1024
Sabiha_(7)_jpg.rf.1c5a826117ba3cf7857a857c63df926a.jpg,bus,0.79,439,301,917,578,1024,1024
Sabiha_(7)_jpg.rf.1c5a826117ba3cf7857a857c63df926a.jpg,three wheelers (CNG),0.77,157,598,366,785,1024,1024
Sabiha_(7)_jpg.rf.1c5a826117ba3cf7857a857c63df926a.jpg,pickup,0.67,272,447,420,584,1024,1024
Sabiha_(7)_jpg.rf.1c5a826117ba3cf7857a857c63df926a.jpg,three wheelers (CNG),0.54,185,465,261,570,1024,1024
Sabiha_(7)_jpg.rf.1c5a826117ba3cf7857a857c63df926a.jpg,pickup,0.49,257,457,398,580,1024,1024
Sabiha_(7)_jpg.rf.1c5a826117ba3cf7857a857c63df926a.jpg,three wheelers (CNG),0.43,406,621,666,904,1024,1024
Sabiha_(7)_jpg.rf.1c5a826117ba3cf7857a857c63df926a.jpg,car,0.39,91,757,570,1024,1024,1024
Sabiha_(7)_jpg.rf.1c5a826117ba3cf7857a857c63df926a.jpg,three wheelers (CNG),0.39,198,463,280,570,1024,1024
Sabiha_(7)_jpg.rf.1c5a826117ba3cf7857a857c63df926a.jpg,three wheelers (CNG),0.36,0,780,49,1008,1024,1024
Sabiha_(7)_jpg.rf.1c5a826117ba3cf7857a857c63df926a.jpg,minivan,0.33,894,428,1022,614,1024,1024
Sabiha_(7)_jpg.rf.1c5a826117ba3cf7857a857c63df926a.jpg,bus,0.30,895,428,1023,613,1024,1024
Sabiha_(7)_jpg.rf.1c5a826117ba3cf7857a857c63df926a.jpg,three wheelers (CNG),0.29,815,594,1023,785,1024,1024
Sabiha_(7)_jpg.rf.1c5a826117ba3cf7857a857c63df926a.jpg,three wheelers (CNG),0.25,155,593,405,777,1024,1024
Sabiha_(7)_jpg.rf.1c5a826117ba3cf7857a857c63df926a.jpg,van,0.24,895,427,1023,613,1024,1024
Sabiha_(7)_jpg.rf.1c5a826117ba3cf7857a857c63df926a.jpg,car,0.23,894,428,1023,612,1024,1024
Sabiha_(7)_jpg.rf.1c5a826117ba3cf7857a857c63df926a.jpg,pickup,0.21,333,447,442,575,1024,1024
Sabiha_(7)_jpg.rf.1c5a826117ba3cf7857a857c63df926a.jpg,car,0.21,509,594,792,837,1024,1024
Sabiha_(7)_jpg.rf.1c5a826117ba3cf7857a857c63df926a.jpg,three wheelers (CNG),0.19,0,653,91,1007,1024,1024
Sabiha_(7)_jpg.rf.1c5a826117ba3cf7857a857c63df926a.jpg,suv,0.17,892,427,1021,613,1024,1024
Sabiha_(7)_jpg.rf.1c5a826117ba3cf7857a857c63df926a.jpg,suv,0.16,504,595,796,839,1024,1024
Sabiha_(7)_jpg.rf.1c5a826117ba3cf7857a857c63df926a.jpg,car,0.16,702,740,1021,1021,1024,1024
Sabiha_(7)_jpg.rf.1c5a826117ba3cf7857a857c63df926a.jpg,three wheelers (CNG),0.15,340,447,445,567,1024,1024
Sabiha_(7)_jpg.rf.1c5a826117ba3cf7857a857c63df926a.jpg,three wheelers (CNG),0.15,899,572,1023,777,1024,1024
Sabiha_(7)_jpg.rf.1c5a826117ba3cf7857a857c63df926a.jpg,rickshaw,0.14,128,979,240,1024,1024,1024
Sabiha_(7)_jpg.rf.1c5a826117ba3cf7857a857c63df926a.jpg,three wheelers (CNG),0.14,0,737,60,1013,1024,1024
Sabiha_(7)_jpg.rf.1c5a826117ba3cf7857a857c63df926a.jpg,truck,0.13,2,423,154,601,1024,1024
Sabiha_(7)_jpg.rf.1c5a826117ba3cf7857a857c63df926a.jpg,auto rickshaw,0.13,403,626,658,900,1024,1024
Sabiha_(7)_jpg.rf.1c5a826117ba3cf7857a857c63df926a.jpg,truck,0.13,340,447,445,566,1024,1024
Sabiha_(7)_jpg.rf.1c5a826117ba3cf7857a857c63df926a.jpg,three wheelers (CNG),0.11,0,640,139,964,1024,1024
Sabiha_(8)_jpg.rf.24900113770665f45ff44a6bc6c36911.jpg,three wheelers (CNG),0.65,797,477,888,529,1024,1024
Sabiha_(8)_jpg.rf.24900113770665f45ff44a6bc6c36911.jpg,bus,0.58,933,383,1024,604,1024,1024
Sabiha_(8)_jpg.rf.24900113770665f45ff44a6bc6c36911.jpg,pickup,0.42,785,588,1012,842,1024,1024
Sabiha_(8)_jpg.rf.24900113770665f45ff44a6bc6c36911.jpg,three wheelers (CNG),0.36,969,696,1024,977,1024,1024
Sabiha_(8)_jpg.rf.24900113770665f45ff44a6bc6c36911.jpg,bus,0.26,128,300,812,940,1024,1024
Sabiha_(8)_jpg.rf.24900113770665f45ff44a6bc6c36911.jpg,rickshaw,0.24,906,461,947,554,1024,1024
Sabiha_(8)_jpg.rf.24900113770665f45ff44a6bc6c36911.jpg,car,0.24,0,837,92,1022,1024,1024
Sabiha_(8)_jpg.rf.24900113770665f45ff44a6bc6c36911.jpg,truck,0.23,112,345,802,969,1024,1024
Sabiha_(8)_jpg.rf.24900113770665f45ff44a6bc6c36911.jpg,bus,0.23,242,417,913,974,1024,1024
Sabiha_(8)_jpg.rf.24900113770665f45ff44a6bc6c36911.jpg,three wheelers (CNG),0.23,794,480,893,546,1024,1024
Sabiha_(8)_jpg.rf.24900113770665f45ff44a6bc6c36911.jpg,truck,0.17,157,334,863,968,1024,1024
Sabiha_(8)_jpg.rf.24900113770665f45ff44a6bc6c36911.jpg,bus,0.17,65,327,718,961,1024,1024
Sabiha_(8)_jpg.rf.24900113770665f45ff44a6bc6c36911.jpg,truck,0.15,103,276,772,881,1024,1024
Sabiha_(8)_jpg.rf.24900113770665f45ff44a6bc6c36911.jpg,bus,0.14,85,275,743,911,1024,1024
Sabiha_(8)_jpg.rf.24900113770665f45ff44a6bc6c36911.jpg,rickshaw,0.14,971,695,1024,989,1024,1024
Sabiha_(8)_jpg.rf.24900113770665f45ff44a6bc6c36911.jpg,bus,0.14,189,256,842,886,1024,1024
Sabiha_(8)_jpg.rf.24900113770665f45ff44a6bc6c36911.jpg,bus,0.14,913,403,1010,593,1024,1024
Sabiha_(8)_jpg.rf.24900113770665f45ff44a6bc6c36911.jpg,car,0.14,795,506,934,607,1024,1024
Sabiha_(8)_jpg.rf.24900113770665f45ff44a6bc6c36911.jpg,bus,0.13,179,571,835,992,1024,1024
Sabiha_(8)_jpg.rf.24900113770665f45ff44a6bc6c36911.jpg,bus,0.12,281,571,887,977,1024,1024
Sabiha_(8)_jpg.rf.24900113770665f45ff44a6bc6c36911.jpg,bus,0.12,323,406,776,742,1024,1024
Sabiha_(8)_jpg.rf.24900113770665f45ff44a6bc6c36911.jpg,truck,0.12,782,583,1017,838,1024,1024
Sabiha_(8)_jpg.rf.24900113770665f45ff44a6bc6c36911.jpg,bus,0.11,32,339,496,902,1024,1024
Sabiha_(8)_jpg.rf.24900113770665f45ff44a6bc6c36911.jpg,bus,0.11,338,380,784,715,1024,1024
Sabiha_(9)_jpg.rf.68b097af1cdddec0720654ab3fa721c0.jpg,bus,0.30,129,438,899,975,1024,1024
Sabiha_(9)_jpg.rf.68b097af1cdddec0720654ab3fa721c0.jpg,bus,0.22,202,440,972,963,1024,1024
Sabiha_(9)_jpg.rf.68b097af1cdddec0720654ab3fa721c0.jpg,bus,0.17,831,353,929,394,1024,1024
Sabiha_(9)_jpg.rf.68b097af1cdddec0720654ab3fa721c0.jpg,van,0.16,794,352,862,393,1024,1024
Sabiha_(9)_jpg.rf.68b097af1cdddec0720654ab3fa721c0.jpg,minivan,0.15,794,352,862,391,1024,1024
Sabiha_(9)_jpg.rf.68b097af1cdddec0720654ab3fa721c0.jpg,van,0.14,800,352,886,394,1024,1024
Sabiha_(9)_jpg.rf.68b097af1cdddec0720654ab3fa721c0.jpg,van,0.13,828,353,923,395,1024,1024
Sabiha_(9)_jpg.rf.68b097af1cdddec0720654ab3fa721c0.jpg,van,0.12,875,357,962,390,1024,1024
Shykat_02_001_jpg.rf.516873e00396352c2bb4475bcb6738c6.jpg,minivan,0.38,452,791,486,831,1024,1024
Shykat_02_001_jpg.rf.516873e00396352c2bb4475bcb6738c6.jpg,pickup,0.37,454,790,486,831,1024,1024
Shykat_02_001_jpg.rf.516873e00396352c2bb4475bcb6738c6.jpg,van,0.37,453,791,486,831,1024,1024
Shykat_02_001_jpg.rf.516873e00396352c2bb4475bcb6738c6.jpg,van,0.34,486,793,512,826,1024,1024
Shykat_02_001_jpg.rf.516873e00396352c2bb4475bcb6738c6.jpg,minivan,0.32,486,793,512,826,1024,1024
Shykat_02_001_jpg.rf.516873e00396352c2bb4475bcb6738c6.jpg,minivan,0.26,546,793,578,818,1024,1024
Shykat_02_001_jpg.rf.516873e00396352c2bb4475bcb6738c6.jpg,pickup,0.17,765,700,962,920,1024,1024
Shykat_02_001_jpg.rf.516873e00396352c2bb4475bcb6738c6.jpg,van,0.16,452,790,486,831,1024,1024
Shykat_02_001_jpg.rf.516873e00396352c2bb4475bcb6738c6.jpg,three wheelers (CNG),0.15,487,792,512,825,1024,1024
Shykat_02_001_jpg.rf.516873e00396352c2bb4475bcb6738c6.jpg,pickup,0.15,486,795,512,826,1024,1024
Shykat_02_001_jpg.rf.516873e00396352c2bb4475bcb6738c6.jpg,suv,0.14,453,789,486,830,1024,1024
Shykat_02_001_jpg.rf.516873e00396352c2bb4475bcb6738c6.jpg,car,0.13,486,795,512,826,1024,1024
Shykat_02_001_jpg.rf.516873e00396352c2bb4475bcb6738c6.jpg,van,0.13,547,793,578,818,1024,1024
Shykat_02_001_jpg.rf.516873e00396352c2bb4475bcb6738c6.jpg,minivan,0.13,469,794,508,829,1024,1024
Shykat_02_001_jpg.rf.516873e00396352c2bb4475bcb6738c6.jpg,car,0.13,450,793,486,831,1024,1024
Shykat_02_001_jpg.rf.516873e00396352c2bb4475bcb6738c6.jpg,suv,0.13,486,795,512,826,1024,1024
Shykat_02_001_jpg.rf.516873e00396352c2bb4475bcb6738c6.jpg,car,0.12,545,793,578,817,1024,1024
Shykat_02_002_jpg.rf.e5811aad84e9b6f87fc0f1bd5b15757d.jpg,pickup,0.45,369,139,419,203,1024,1024
Shykat_02_002_jpg.rf.e5811aad84e9b6f87fc0f1bd5b15757d.jpg,bus,0.44,369,139,419,202,1024,1024
Shykat_02_002_jpg.rf.e5811aad84e9b6f87fc0f1bd5b15757d.jpg,bus,0.37,436,144,498,210,1024,1024
Shykat_02_002_jpg.rf.e5811aad84e9b6f87fc0f1bd5b15757d.jpg,van,0.29,435,147,501,210,1024,1024
Shykat_02_002_jpg.rf.e5811aad84e9b6f87fc0f1bd5b15757d.jpg,pickup,0.28,436,145,498,210,1024,1024
Shykat_02_002_jpg.rf.e5811aad84e9b6f87fc0f1bd5b15757d.jpg,minivan,0.27,435,146,500,210,1024,1024
Shykat_02_002_jpg.rf.e5811aad84e9b6f87fc0f1bd5b15757d.jpg,three wheelers (CNG),0.17,370,145,419,203,1024,1024
Shykat_02_002_jpg.rf.e5811aad84e9b6f87fc0f1bd5b15757d.jpg,minivan,0.17,369,145,420,203,1024,1024
Shykat_02_002_jpg.rf.e5811aad84e9b6f87fc0f1bd5b15757d.jpg,van,0.17,369,142,420,203,1024,1024
Shykat_02_002_jpg.rf.e5811aad84e9b6f87fc0f1bd5b15757d.jpg,pickup,0.15,416,147,441,195,1024,1024
Shykat_02_002_jpg.rf.e5811aad84e9b6f87fc0f1bd5b15757d.jpg,bus,0.14,416,147,441,195,1024,1024
Shykat_02_003_jpg.rf.fc87d1d909e73ea816f70e4b23bd7537.jpg,suv,0.38,321,732,401,835,1024,1024
Shykat_02_003_jpg.rf.fc87d1d909e73ea816f70e4b23bd7537.jpg,suv,0.33,422,678,556,842,1024,1024
Shykat_02_003_jpg.rf.fc87d1d909e73ea816f70e4b23bd7537.jpg,three wheelers (CNG),0.24,102,729,243,980,1024,1024
Shykat_02_003_jpg.rf.fc87d1d909e73ea816f70e4b23bd7537.jpg,pickup,0.22,422,678,557,841,1024,1024
Shykat_02_003_jpg.rf.fc87d1d909e73ea816f70e4b23bd7537.jpg,car,0.21,321,732,400,835,1024,1024
Shykat_02_003_jpg.rf.fc87d1d909e73ea816f70e4b23bd7537.jpg,three wheelers (CNG),0.18,424,684,555,847,1024,1024
Shykat_02_003_jpg.rf.fc87d1d909e73ea816f70e4b23bd7537.jpg,pickup,0.16,322,735,400,837,1024,1024
Shykat_02_003_jpg.rf.fc87d1d909e73ea816f70e4b23bd7537.jpg,minivan,0.15,322,732,402,835,1024,1024
Shykat_02_003_jpg.rf.fc87d1d909e73ea816f70e4b23bd7537.jpg,van,0.12,327,729,415,829,1024,1024
Shykat_02_004_jpg.rf.83239eec04cacba9524f480e3a49f6d6.jpg,bus,0.76,868,545,1024,826,1024,1024
Shykat_02_004_jpg.rf.83239eec04cacba9524f480e3a49f6d6.jpg,suv,0.56,349,641,476,777,1024,1024
Shykat_02_004_jpg.rf.83239eec04cacba9524f480e3a49f6d6.jpg,pickup,0.47,600,658,648,718,1024,1024
Shykat_02_004_jpg.rf.83239eec04cacba9524f480e3a49f6d6.jpg,truck,0.36,569,653,651,721,1024,1024
Shykat_02_004_jpg.rf.83239eec04cacba9524f480e3a49f6d6.jpg,suv,0.36,535,667,574,706,1024,1024
Shykat_02_004_jpg.rf.83239eec04cacba9524f480e3a49f6d6.jpg,minivan,0.33,639,677,741,749,1024,1024
